datadate,fyear,cik,sic2,gdwlip,at,ceq,invt,xint,cogs,sale,prcc_f,csho,act,rectr,lct,dt,ni,acqintan,am,intan,xrd,xad,acqppe
31jan2003,2002,924140,56,0,125.127,86.357,56.191,.076,234.862,325.521,3.65,9.145,85.41800000000001,1.321,34.646,0,-1.258,0,0,0,0,2.064,0
31jan2003,2002,1017712,56,0,204.786,160.929,38.409,.019,257.823,443.25,23.7,31.204,131.786,0,41.407,.115,34.63,0,0,0,0,.521,0
31jan2003,2002,1076784,58,0,.348,-.2,0,.039,.045,.06,.45,1.674,.005,0,.2,0,-.421,0,0,0,0,0,0
31jul2002,2002,1498301,56,0,458.247,334.253,113.371,0,453.428,717.136,14,36.508,354.953,0,123.994,0,37.941,0,0,0,0,10,0
30sep2002,2002,763730,59,0,9.178000000000001,4.483,6.567,.327,.394,1.247,5.3,5.626,.005,.002,.114,1.58,-.736,0,0,0,0,.225,0
31jan2003,2002,818682,56,0,42.421,-.401,20.63,1.321,66.70699999999999,90.93300000000001,1.16,6.099,29.657,6.365,14.634,18.978,-16.479,0,0,0,0,4.22,0
31jan2003,2002,929428,59,0,1785.441,780.4450000000001,927.679,5.98,3488.711,4775.563,4.9,124.233,1182.746,90.339,826.755,1.518,73.724,0,0,290.495,0,222.074,0
31dec2002,2002,908652,58,0,933.015,567.075,40.879,7.092,739.853,894.795,21.24,27.771,92.669,0,148.354,190.971,41.522,0,0,2.435,0,32,0
31dec2002,2002,320333,59,0,140.1,-58.841,53.131,5.477,290.531,457.644,.19,138.316,88.28700000000001,16.945,78.848,25.129,-9.130000000000001,0,0,9.278,0,0,0
31jul2002,2002,846535,59,0,1.605,.8159999999999999,.796,.014,3.747,6.106,.4,1.95,1.498,.668,.779,0,.164,0,0,0,0,.081,0
31jan2003,2002,1525769,58,0,291.212,169.602,26.634,7.504,301.322,373.752,8.140000000000001,13.08,33.349,0,37.58,67.794,-1.748,0,0,0,0,0,0
31jan2003,2002,895447,56,0,219.275,130.891,146.091,.82,357.428,519.699,13.03,12.617,155.798,1.134,59.55,15.93,15.84,0,0,0,0,25.7,0
31jan2003,2002,1024441,59,0,60.04,15.154,48.19,1.742,149.426,226.536,5.5,1.586,52.474,0,37.398,23.857,21.972,0,0,0,0,7.55,0
30sep2002,2002,807882,58,0,1063.483,464.115,29.613,24.61,1514.114,1966.36,22.8,38.558,112.545,6.467,333.416,249.629,83.04600000000001,0,4.3,66.628,0,91.157,0
31dec2002,2002,1078383,59,0,13.816,4.797,8.917,.281,29.788,52.178,.21,16.997,12.355,.446,8.334,.24,-.6850000000000001,0,0,0,0,2.752,0
31dec2002,2002,937941,59,0,149.305,45.11,55.234,.983,765.441,862.831,3.45,10.632,127.372,54.741,104.195,.291,.148,0,0,.804,0,3.034,0
31dec2002,2002,1069502,59,0,19.074,17.012,0,.004,11.749,16.573,2.07,16.142,19.01,.263,2.062,0,.661,0,0,0,.201,0,0
31jan2003,2002,850209,56,0,2486,1110,835,33,3165,4509,10.1,141.075,1284,33,572,357,153,0,8,216,0,73.8,0
31dec2002,2002,875428,58,0,8.558999999999999,2.018,.376,.509,6.075,8.766,.1,7.938,1.038,.045,.638,4.891,-.126,0,0,0,0,0,0
31jan2003,2002,863456,56,0,284.625,211.323,31.967,0,408.27,608.509,8.9,29.641,123.104,0,58.595,0,4.239,0,0,6.323,0,8.925000000000001,0
30jun2002,2002,883813,59,0,99.495,79.401,8.334,.389,346.834,397.437,5.09,12.353,63.6,44.461,19.75,0,3.737,0,0,30.233,0,0,0
28feb2003,2002,883943,56,0,166.357,143.3,24.134,.008,191.129,338.756,14.26,25.016,96.89,1.707,18.249,0,38.475,0,0,0,0,.95,0
31dec2002,2002,852772,58,0,551.491,-278.891,7.715,79.801,766.784,948.5839999999999,.64,40.29,33.741,11.98,152.803,595.976,68.136,0,0,142.33,0,35.2,0
31jan2003,2002,19353,56,0,1139.156,561.634,286.472,19.341,1650.039,2412.409,3.36,112.883,528.014,0,331.289,215.64,-2.77,0,.656,239.732,0,63.943,0
30sep2002,2002,59684,58,0,4.132,-2.072,.211,.257,5.042,5.6,.9,14.174,.785,.044,5.63,0,-.852,0,0,0,0,0,0
31dec2002,2002,933098,58,0,25.727,17.75,.555,.73,25.297,34.615,1.9,8.006,2.669,.402,4.006,4.982,1.258,0,0,4.303,0,0,0
30apr2003,2002,870760,58,0,149.648,60.449,4.448,3.211,247.049,293.528,2.67,27.232,43.974,2.56,47.6,25.275,7.359,0,0,25.798,0,0,0
31mar2003,2002,1027882,59,-28.559,53.969,9.115,7.279,5.199,165.779,161.424,.51,35.463,44.8,18.045,32.279,27.227,-37.049,0,0,2.228,0,22.598,0
31dec2002,2002,1007228,59,0,291.407,113.78,26.757,14.042,157.345,277.631,8.69,10.051,97.23699999999999,49.693,54.681,118.958,-16.326,0,.5600000000000001,130.571,0,2.906,0
31dec2002,2002,868263,59,0,151.022,12.829,17.928,14.24,93.447,247.02,.36,5.084,31.066,2.164,31.336,109.706,-6.204,0,7.6,100.96,0,3.2,0
31jan2003,2002,795212,59,-40.914,803.396,392.104,378.005,2.349,812.753,1281.869,3.19,38.942,595.705,10.191,377.077,9.5,-45.47,0,0,3.2,0,18.8,0
31dec2002,2002,96289,57,-8.1,2227.9,728.1,971.2,43.4,2338.9,4577.2,18.74,171.727,1706.9,63.2,828.2,611.3,263.4,0,0,2.9,0,241,0
31dec2002,2002,1096376,59,0,8.276999999999999,5.249,2.885,0,15.69,27.569,.9,26.219,7.218,.401,2.773,0,2.411,0,0,.29,0,1.27,0
31may2003,2002,68270,58,0,805.067,414.528,12.2,9.535,688.173,913.784,23.07,63.835,50.463,7.737,80.554,207.634,88.48399999999999,0,.144,9.824999999999999,0,0,0
31jan2003,2002,1089063,59,0,376.226,140.499,233.497,2.864,920.772,1272.584,19,20.248,275.277,16.391,220.175,3.577,38.264,0,0,0,0,42.568,0
31jul2002,2002,1067294,58,0,1263.737,782.994,124.693,7.133,615.855,2066.892,29.92,50.272,171.488,8.161,233.075,195.014,91.789,0,0,92.88200000000001,0,37.423,0
31jan2003,2002,912262,59,0,540.24,198.58,333.538,9.166,753.624,1051.244,15.7,11.868,376.492,13.245,204.693,122.951,23.167,0,2.593,55.601,0,17.8,0
31dec2002,2002,813920,58,0,539.703,384.668,10.716,1.377,371.476,601.773,30.7,27.261,41.019,2.495,43.145,62.492,69.526,0,0,0,0,24.4,0
31mar2003,2002,817946,59,0,103.183,42.427,76.753,6.757,78.73999999999999,118.391,.24,19.608,86.575,6.559,45.042,12.668,-26.898,0,0,0,0,3.1,0
31jan2003,2002,98246,59,0,1923.586,1208.049,732.088,18.425,615.472,1706.602,23.25,144.865,1070.388,113.061,299.907,297.107,189.894,0,0,64.71299999999999,0,101.867,0
31jan2003,2002,34115,56,0,728.527,501.254,88.334,4.435,486.858,1001.537,23.42,48.84,321.608,0,141.01,110.916,77.744,0,.726,226.799,0,0,0
31jan2003,2002,1018840,56,0,994.822,749.527,144.218,0,882.783,1595.757,27.84,97.26900000000001,601.1559999999999,10.462,211.47,0,194.935,0,0,0,0,33.4,0
31dec2002,2002,909724,59,0,19.676,11.17,12.694,.247,17.903,39.729,3.38,10.15,16.176,1.939,8.317,4.221,-1.414,0,.048,1.17,0,2.266,0
31dec2002,2002,1013786,59,0,79.952,31.097,11.273,.094,368.114,414.643,.86,13.61,69.44199999999999,37.65,48.855,.226,-.515,0,0,0,0,1.355,0
31dec2002,2002,1017156,58,0,25.995,-20.899,1.931,2.328,92.497,97.102,.15,3.358,6.36,.83,11.765,2.189,-6.583,0,0,0,0,2.44,0
31jan2003,2002,919012,56,0,741.3390000000001,577.482,124.708,0,920.643,1463.141,16.41,71,427.878,13.598,141.586,20.581,88.735,0,0,23.614,0,46.5,0
31jan2003,2002,870826,59,0,406.274,274.646,61.246,0,355.579,554.926,13.19,36.171,314.063,76.73399999999999,87.497,1.669,-39.11,0,0,41.166,0,8.983000000000001,0
31dec2002,2002,1532063,59,0,3206.992,1002.855,160.483,42.235,11411.817,12260.634,48.04,77.871,1393.821,988.544,1543.757,565.806,202.836,0,0,1378.436,0,0,0
31jul2002,2002,922358,59,0,885.128,21.161,48.034,60.305,813.061,1034.796,18.9,36.081,152.813,74.274,143.377,706.177,59.959,0,0,222.36,0,0,0
31dec2002,2002,1021270,58,0,74.81699999999999,47.292,1.775,1.841,72.616,90.81999999999999,3.145,11.388,13.55,1.026,7.781,18.449,-.928,0,0,0,0,1.873,0
31dec2002,2002,821536,59,0,64.866,20.431,.98,1.729,50.025,59.592,.28,23.938,12.117,7.146,22.348,26.155,-6.88,0,0,45.026,0,5.596,0
31dec2002,2002,1076522,59,0,.348,-1.098,0,.074,.778,1.627,1.65,10.589,.095,.022,.5580000000000001,.591,-.5590000000000001,0,0,0,.167,.031,0
31dec2002,2002,791450,59,0,49.513,20.621,20.593,.001,119.128,180.29,7,4.754,46.841,3.014,28.773,0,4.017,0,0,0,0,30.1,0
31dec2002,2002,701719,59,0,10.545,4.752,6.336,.27,16.631,22.02,1.079,4.913,7.78,.793,2.723,3.241,.429,0,0,1.151,0,.541,0
31jan2003,2002,879206,59,0,3.688,1.611,1.203,.026,3.273,9.882999999999999,.17,4.516,2.079,0,1.885,0,-1.997,0,.012,.013,0,.121,0
30apr2003,2002,926295,58,0,8.273999999999999,2.739,.541,.41,17.918,22.542,.55,7.035,1.949,.137,2.322,2.732,.993,0,0,.454,0,.38,0
31jan2003,2002,723924,56,0,76.209,45.184,46.073,.439,83.874,162.184,10.53,2.504,52.914,.314,18.404,11.279,2.721,0,0,0,0,12.4,0
31dec2002,2002,71525,59,0,344.097,257.334,74.217,.958,261.94,603.322,23.32,8.042,286.983,149.229,84.672,15.83,19.136,0,.072,.5600000000000001,0,145.907,0
31jan2003,2002,813775,56,0,126.504,44.319,32.171,1.611,341.625,535.27,2.72,13.476,59.888,.884,64.63200000000001,15.745,-28.509,0,0,26.301,0,24.7,0
31dec2002,2002,1042809,59,0,196.658,144.031,102.497,.277,238.398,393.392,12.71,18.806,166.81,1.858,42.999,1.846,14.457,0,0,0,0,7.864,0
31dec2002,2002,355622,58,0,613.079,320.481,5.119,11.333,621.431,775.48,11.35,42.745,21.464,5.01,46.644,202,50.385,0,0,0,0,0,0
31dec2002,2002,1046501,58,-.3,217.43,156.763,6.218,1.488,193.701,240.259,8.32,16.616,15.377,2.673,36.241,25.89,7.996,0,0,14.379,0,0,0
31dec2002,2002,105668,58,0,2667.361,1448.605,24.8,41.454,1961.449,2730.261,27.07,114.692,330.819,86.416,360.075,686.452,218.781,0,0,319.718,0,76.5,0
31dec2002,2002,1086467,59,0,128.252,93.94,4.988,.1,146.949,193.908,2.4,68.387,88.29300000000001,15.972,33.86,1.173,-50.334,0,2.852,10.73,12.43,21.3,0
31jan2003,2002,1054579,57,0,237.522,79.15600000000001,148.395,1.987,294.249,495.394,4.35,11.336,159.363,0,108.448,46.712,1.891,0,0,.717,0,11,0
31dec2002,2002,1019439,56,0,39.679,31.983,24.808,3.761,46.97,108.756,2.462,8.393000000000001,33.878,.346,6.649,0,3.817,0,0,.149,0,1.153,0
31jan2003,2002,885245,56,0,299.8,264.672,60.041,0,257.21,401.06,16.6,21.045,178.134,1.39,34.182,0,32.064,0,0,0,0,4.404,0
31jan2003,2002,1005414,59,0,9397,4030,2190,119,7799,11305,9.039999999999999,212.5,3560,0,2378,2518,229,0,0,348,0,147,0
30sep2002,2002,935419,58,-.326,12.437,6.942,.211,.37,7.623,15.557,2.38,3.748,1.235,.227,1.268,4.607,-2.271,0,0,1.883,0,.654,0
31dec2002,2002,1427553,57,0,452.399,154.928,292.075,13.077,793.614,1100.889,16.56,22.746,332.471,19.762,221.646,66.90000000000001,25.256,0,0,25.995,0,35,0
31dec2002,2002,1082423,58,0,51.155,40.36,1.25,.127,100.133,119.563,6.19,9.052,12.882,0,7.471,0,3.019,0,0,0,0,4.9,0
31jan2003,2002,934509,59,0,21.28,-3.565,12.827,1.452,67.28400000000001,75.23999999999999,.13,1.886,14.683,1.221,18.364,5.372,-4.158,0,0,.477,0,3.3,0
31dec2002,2002,895364,59,0,737.855,329.868,220.338,17.925,996.768,1274.451,17,24.038,322.772,58.776,91.855,269.741,15.577,0,0,181.549,0,9,0
31dec2002,2002,1238631,59,0,186.444,120.901,12.766,1.181,87.071,139.229,17.25,12.142,57.016,36.438,39.467,32.178,14.645,0,0,125.165,0,1.6,0
31dec2002,2002,893741,58,0,36.329,16.457,.467,.263,64.979,74.95099999999999,1.92,5.964,3.985,0,8.089,4.916,-1.719,0,0,0,0,0,0
30sep2002,2002,942133,58,0,153.006,80.233,9.122999999999999,4.643,172.555,214.296,9.461,5.733,18.336,0,27.982,43.605,5.585,0,0,0,0,5.135,0
31jan2003,2002,1018005,56,0,187.647,105.963,59.686,0,270.369,473.172,12.35,15.976,105.885,5.018,68.52,0,9.356999999999999,0,0,0,0,82.40000000000001,0
31jan2003,2002,878720,56,0,175.769,-25.934,103.125,13.73,293.556,460.415,.212,38.513,142.023,0,90.17,0,-104.903,0,0,4.578,0,12.6,0
30sep2002,2002,922257,58,0,4.253,-1.987,.115,.613,1.844,2.949,.03,71.26000000000001,.648,.465,2.152,2.254,-.788,0,0,0,0,0,0
31jan2003,2002,843081,56,0,134.149,72.285,51.506,2.621,214.931,348.965,14.999,6.659,68.521,0,44.262,11.407,12.597,0,0,0,0,10.9,0
30sep2002,2002,825324,58,0,8.999000000000001,4.066,.096,.123,13.347,17.536,2.7,2.263,1.446,.04,1.369,2.569,.248,0,0,0,0,1.087,0
31dec2002,2002,840489,59,0,130.999,86.52,13.648,.294,86.98,117.771,10.211,8.871,58.141,30.488,10.954,29.502,10.94,0,0,53.194,0,1.332,0
31dec2002,2002,1002554,59,0,6.65,-3.889,.456,.207,1.793,16.793,.05,29.741,3.633,1.133,8.265000000000001,1.494,-4.647,0,0,1.266,0,.364,0
30jun2002,2002,96793,59,0,48.571,5.955,1.774,3.007,61.206,87.45699999999999,3.15,4.998,19.562,10.857,16.511,24.221,.833,0,0,0,0,0,0
31dec2002,2002,1050122,59,0,62.004,17.597,37.785,1.128,115.594,168.58,27.57,11.388,41.319,.655,21.322,20.84,-4.004,0,.804,7.089,8.036,12.642,0
28feb2003,2002,785931,57,0,170.405,61.071,100.867,3.26,536.702,749.97,1.81,26.833,127.718,16.324,59.235,50.099,1.05,0,0,0,0,46.1,0
31dec2002,2002,883981,58,0,242.398,97.592,8.672000000000001,7.644,219.318,238.767,16.96,1.586,22.977,3.563,41.04,85.419,-3.565,0,0,159.063,0,1.72,0
31dec2002,2002,1009244,58,0,28.983,16.948,.5580000000000001,.37,49.977,59.987,3.64,3.385,2.861,.142,5.597,4.4,1.704,0,0,7.2,0,0,0
30sep2002,2002,876523,59,0,165.97,104.544,32.097,4.77,84.93600000000001,196.898,2.57,12.167,103.142,60.878,16.717,42.245,2.204,0,0,11.148,0,1.154,0
31jan2003,2002,701985,56,0,7246,4860,966,30,5075,8445,12.59,523,3606,151,1259,547,502,0,6,1758,0,428,0
30sep2002,2002,932699,59,0,21.953,5.563,.134,1.231,19.345,27.452,2.05,15.655,6.352,4.073,6.849,12.629,1.018,0,0,3.661,0,0,0
30apr2003,2002,1055454,59,0,736.335,321.453,109.419,18.043,499.546,870.03,18.58,18.435,192.101,48.533,93.492,293.356,39.59,0,2.9,474.312,0,0,0
31jan2003,2002,1041859,56,0,309.328,229.008,75.417,0,422.721,671.409,10.66,26.57,145.203,13.571,65.929,0,8.933999999999999,0,0,0,0,14.508,0
31jan2003,2002,812906,59,0,225.51,124.231,144.061,.372,214.374,438.287,16.8,19.05,152.32,1.1,73.563,0,19.728,0,0,4.48,0,15.5,0
31jan2003,2002,884940,56,0,410.217,223.307,297.23,2.604,1041.347,1408.648,5.43,41.619,316.369,0,170.582,0,20.69,0,0,0,0,52.086,0
31dec2002,2002,1002178,58,0,137.526,74.319,0,3.174,33.518,60.546,3.36,7.307,15.153,1.92,14.33,53.504,-.199,0,1.245,66.809,0,2.077,0
31jan2003,2002,878731,59,0,580.485,149.036,263.544,24.968,450.532,930.7089999999999,13.19,9.301,396.834,19.985,187.844,225,7.039,0,0,91.04600000000001,0,48.975,0
28feb2003,2002,68145,58,0,56.025,-1.422,.492,4.864,68.992,82.32599999999999,1.6,2.718,6.255,.3,9.366,49.26,-1.192,0,0,11.387,0,0,0
31jan2003,2002,109198,56,0,3940.489,1409.147,1563.45,36.432,8880.978999999999,11981.207,18.36,520.515,2240.54,75.515,1566.345,710.112,578.388,0,0,180.336,0,135.3,0
31dec2002,2002,791398,59,0,41.75,-5.544,16.832,7.003,50.155,95.001,.42,56.132,29.682,1.522,25.544,17.389,-2.903,0,0,7.573,0,0,0
30apr2003,2002,1019376,58,0,71.304,10.785,1.163,2.289,129.866,140.924,.2,29.221,7.393,.337,19.474,46.273,-11.243,0,0,1.89,0,3.4,0
31dec2002,2002,30697,58,0,968.891,332.742,2.274,26.21,75.893,97.782,26.24,20.385,670.89,9.619,160.452,387.122,1.343,0,0,98.98,0,0,0
31oct2002,2002,46043,57,0,12.151,3.348,6.804,.359,24.237,41.507,1.1,3.325,7.668,.635,8.268000000000001,.022,.18,0,.06,1.111,0,.632,0
31jan2003,2002,912615,56,0,277.996,224.385,48.825,0,253.755,422.754,20.48,19.382,144.584,3.262,43.072,.471,27.413,0,0,0,0,9.805999999999999,0
31dec2002,2002,1617227,58,0,85.033,40.799,.79,1.365,82.45999999999999,98.779,3.25,6.661,12.9,.097,17.495,31.237,2.835,0,0,0,0,.028,0
30jun2002,2002,828747,59,0,6.853,5.209,2.985,.141,10.407,16.901,4.85,4.241,5.393,1.991,1.291,.353,.805,0,.061,.697,0,1.3,0
31oct2002,2002,706471,58,0,61.971,11.358,1.096,2.494,126.982,151.991,14.1,2.347,5.65,0,13.751,29.856,3.288,0,0,1.187,0,2.863,0
31jan2003,2002,881905,56,-5.611,179.309,98.995,61.569,.827,331.244,431.964,2.82,12.937,89.36499999999999,2.994,63.724,12.908,-23.077,0,0,0,0,0,0
30sep2002,2002,896985,56,-.302,233.285,47.505,76.83,13.961,211.689,453.159,38.03,5.18,110.442,4.839,52.524,128.282,10.788,0,.297,53.876,0,7.58,0
31jan2003,2002,,59,0,103.423,21.853,68.717,2.072,116.92,201.514,3.69,2.436,75.621,.744,73.818,9.981,-2.826,0,0,2.509,0,0,0
31dec2002,2002,807884,59,0,376.478,192.335,54.444,8.961,305.285,387.843,9.52,24.295,223.152,148.484,43.627,148.702,19.309,0,0,79.833,0,4.399,0
30jun2002,2002,1004990,59,0,277.793,-108.062,30.593,26.642,527.735,645.756,.24,23.717,161.803,85.80800000000001,385.233,.823,-234.557,0,0,80.48699999999999,0,0,0
31jan2003,2002,863157,59,0,1158.856,681.199,257.09,20.836,1829.876,2695.184,15,139.914,581.4109999999999,9.657,288.464,167.007,88.855,0,.278,17.26,0,66.18000000000001,0
31dec2002,2002,1030896,59,0,16.909,6.99,10.868,.349,19.571,30.606,1.64,10.392,14.09,1.147,7.386,2.439,-6.479,0,0,0,0,1.722,0
31dec2002,2002,1064535,58,0,33.977,13.634,1.786,1.007,47.667,57.626,.63,5.916,4.665,.9419999999999999,5.589,15.881,-.965,0,0,1.7,0,1.801,0
31jan2003,2002,1060232,56,0,1150.8,598.2,452.5,23.5,1903.9,2878,47.85,22.649,633.6,0,341.8,223.9,105.8,0,5.6,40.2,0,95,0
31dec2002,2002,1069665,59,0,209.734,22.641,48.303,0,327.258,422.827,1.15,43.802,137.069,14.631,134.788,0,-20.132,0,0,13.777,27.303,3.354,0
31dec2002,2002,,58,0,.662,.358,.019,.008,.257,.671,.84,10.368,.033,0,.304,0,-1.069,0,0,0,0,.094,0
31jan2003,2002,1057746,59,0,521.614,274.5,226.866,0,971.204,1316.779,13.8,25.882,382.48,14.298,237.983,0,32.627,0,.315,12.041,0,10.1,0
31dec2002,2002,817900,58,0,29.604,-5.103,.431,2.843,50.591,69.995,1.6,3.961,2.184,.328,8.000999999999999,29.114,2.822,0,.42,7.289,0,4.217,0
31oct2002,2002,917126,58,0,156.941,25.753,1.843,8.457000000000001,216.905,259.256,3.31,11.609,9.057,1.615,32.157,101.009,5.084,0,0,7.96,0,8.523,0
31jan2003,2002,764762,59,0,1352.071,716.47,443.435,14.018,3267.542,4426.273,21.33,38.501,662.6609999999999,0,420.098,194.589,6.702,0,0,87.515,0,24.5,0
31aug2002,2002,16099,58,0,342.479,163.62,2.197,10.263,362.288,399.065,5.02,22.433,39.726,0,159.26,124.331,-9.653,0,0,0,0,0,0
31dec2002,2002,1056617,57,0,1.597,-3.987,.798,.364,10.241,12.347,.03,137.618,1.464,.266,5.38,2.539,.14,0,0,0,0,0,0
31jan2003,2002,890491,59,0,2995.427,1027.79,1395.872,25.005,3855.842,5269.335,17.4,64.608,1886.868,20.534,1231.448,300,99.94799999999999,0,0,438.572,0,0,0
31jan2003,2002,769644,59,0,643.607,93.253,118.119,26.772,342.272,1148.119,11.05,16.155,277.164,50.544,210.655,286.785,-5.149,0,.2,136.46,0,63.912,0
31dec2002,2002,796369,58,-1.811,21.169,.96,.716,.706,85.563,96.131,1.55,2.967,6.687,.24,9.438000000000001,9.164999999999999,-6.327,0,0,.37,0,2.778,0
30jun2002,2002,810029,59,0,178.08,53.092,13.117,10.878,127.26,195.84,2,41.954,33.191,5.575,32.247,92.926,-22.628,0,0,89.779,0,0,0
31dec2002,2002,949373,58,0,210.648,-88.672,5.005,42.883,321.506,398.65,.105,51.017,24.859,0,189.61,162.343,-40.473,0,7.818,103.009,0,13.983,0
31jan2003,2002,1085482,56,0,347.331,253.66,55.08,2.347,391.122,647.455,16.65,34.07,175.882,4.957,85.336,0,47.338,0,0,0,0,19,0
31jul2002,2002,1034379,59,0,143.373,78.36,11.035,6.217,159.44,205.585,11.4,12.059,41.008,25.329,25.752,41.272,9.815,0,.309,31.988,0,.262,0
31jan2003,2002,919628,58,0,843.473,193.574,19.224,42.726,1057.428,1363.395,3.53,57.283,122.35,36.99,193.802,419.619,-150.023,0,0,76.819,0,72.38200000000001,0
31jan2003,2002,813298,56,0,266.945,91.06699999999999,103.222,9.081,262.293,398.348,3.289,35.748,117.603,6.989,67.352,109.515,-38.8,0,0,81.42700000000001,0,14.2,0
31may2003,2002,718916,56,0,1316.726,788.021,583.133,2.784,1686.955,2697.359,17.05,44.547,683.484,16.927,480.374,35.505,64.95699999999999,0,7.367,44.567,0,61.2,0
30sep2002,2002,1002590,59,0,943.766,232.264,39.453,42.374,663.206,1025.058,17.71,32.449,222.201,83.452,289.244,495.041,-11.169,0,0,0,0,0,0
30jun2002,2002,1005972,59,0,149.054,67.599,55.867,5.61,258.387,423.51,16.3,15.955,76.95,1.777,62.243,8.968999999999999,17.192,0,0,18.633,0,0,0
31dec2002,2002,1041061,58,-5,5400,594,63,180,5420,7757,24.22,294,730,168,1520,2311,583,0,0,849,23,384,0
31aug2002,2002,868611,58,0,405.356,230.67,2.274,7.406,242.193,400.162,23.45,39.741,29.973,7.015,42.915,122.313,47.692,0,0,53.581,0,16.544,0
31mar2003,2002,935226,58,0,128.481,85.631,5.328,.528,150.532,189.244,10.3,8.769,10.489,.626,22.78,22.672,9.473000000000001,0,0,27.131,0,0,0
31dec2002,2002,1000736,59,0,1912.74,257.693,200.412,49.367,6227.182,6805.348,16.25,255.139,1225.645,506.919,877.005,698.125,791.294,0,0,50.867,0,0,0
31dec2002,2002,1130950,59,0,39.176,30.61,13.938,.428,63.178,100.76,2.9,8.401999999999999,26.042,5.018,8.566000000000001,0,2.452,0,.288,5.785,0,0,0
31jan2003,2002,812446,56,0,97.339,4.12,49.277,3.431,212.282,331.771,.425,2.999,58.384,0,79.617,11.86,-15.294,0,0,0,0,1.706,0
31jan2003,2002,1017480,59,0,129.58,97.34999999999999,86.246,.24,193.383,279.187,21.41,10.081,103.191,3.371,32.23,0,14.729,0,0,0,0,2.948,0
31dec2002,2002,724606,58,0,188.44,153.656,5.191,.032,202.976,277.752,34.81,29.315,59.262,7.462,32.325,0,21.765,0,0,18.97,0,5.4,0
31jan2003,2002,891919,59,0,307.718,122.868,224.019,4.171,324.28,442.66,2.367,16.202,248.742,8.236000000000001,136.146,45.112,1.401,0,0,1.368,0,4.204,0
31dec2002,2002,853665,58,0,566.114,392.581,11.504,2.468,577.347,826.796,23.191,55.388,69.57899999999999,25.064,115.186,52.563,83.027,0,.381,94.628,0,34.547,0
31dec2002,2002,914537,58,0,10.447,-.427,.434,1.366,16.835,21.556,.24,7.543,2.265,1.213,6.287,0,-3.167,0,0,0,0,.836,0
31dec2002,2002,1044434,58,0,9.302,-1.664,1.071,.868,15.912,20.979,.26,11.058,2.689,1.521,7.434,6.945,-1.91,0,0,2.057,0,0,0
31dec2002,2002,1035374,58,0,55.895,43.284,1.603,.342,78.88200000000001,102.464,8.4,9.866,3.966,0,9.584,2.54,7.203,0,0,3.661,0,1.203,0
31mar2003,2002,1040130,59,0,9.026,5.584,4.268,.031,31.517,54.975,2.36,18.461,6.382,.652,3.365,.136,3.258,0,0,.365,0,11.65,0
31dec2002,2002,922810,59,0,10.864,6.645,5.981,.061,12.317,27.869,.77,3.879,10.414,.612,3.98,0,-1.669,0,0,0,0,5.4,0
31jan2003,2002,912263,56,0,871.925,567.676,175.289,3.262,905.001,1631.325,25.99,57.506,435.898,181.189,147.941,100,120.759,0,0,112.697,0,62.286,0
31jan2003,2002,34151,59,0,704.5,289.4,363.1,26,904.5,1682,26.18,19.543,471.7,0,205.8,162.9,44.9,0,0,26.5,0,39.7,0
31jan2003,2002,911626,57,0,294.599,213.667,106.754,.821,460.75,704.427,9.06,14.581,150.405,36.184,68.616,9.866,4.706,0,0,1.477,0,24.728,0
31dec2002,2002,1130713,59,0,63.956,39.271,13.954,.465,71.568,91.78400000000001,13,13.831,55.943,6.994,20.264,.182,-4.56,0,.08,2.855,0,7.043,0
31dec2002,2002,895041,58,0,13.665,6.178,.469,.214,37.112,42.292,1.45,5.537,2.82,.549,4.141,1.685,.133,0,0,.537,0,.634,0
31dec2002,2002,350199,56,0,70.752,45.292,22.065,0,115.7,199.423,13.8,9.1,51.033,2.305,24.379,0,8.941000000000001,0,0,0,0,4.375,0
31may2003,2002,39047,58,0,138.636,69.76600000000001,3.825,2.912,194.453,234.911,18.75,4.951,9.808999999999999,.955,23.746,43.435,9.778,0,.049,1.828,0,5.377,0
30sep2002,2002,829224,58,0,2292.736,1726.638,263.174,0,2598.297,3288.908,20.64,388.229,847.538,97.57299999999999,537.49,5.786,215.073,0,0,19.902,3.6,25.6,0
31dec2002,2002,787690,59,0,95.343,32.357,32.022,1.384,119.029,172.439,2.71,20.25,75.756,1.644,47.689,13.945,12.1,0,0,0,0,0,0
31jan2003,2002,1016607,56,0,246.491,117.228,118.701,10.253,404.304,571.547,4.591,20.473,168.337,3.638,59.786,55.74,-80.89400000000001,0,0,.217,0,12.6,0
31mar2003,2002,878748,59,0,250.969,196.675,18.85,.146,120.694,356.185,30.45,12.286,126.02,61.168,31.889,1.015,25.632,0,.59,6.054,0,2.41,0
28feb2003,2002,886158,57,0,2188.842,1451.921,915.671,0,2071.792,3665.164,33.04,294.43,1594.391,0,680.171,0,302.179,0,0,0,0,58.8,0
30sep2002,2002,1228068,59,0,288.232,120.916,41.162,8.365,134.242,208.7,29,7.715,70.01600000000001,13.112,62.221,124.462,8.308999999999999,0,0,0,0,0,0
